Total Accesses:,7086622
Frames,Missees,Miss Rate
1013, 6643164, 0.937423
1014, 6643571, 0.937481
1015, 6643937, 0.937532
1016, 6644327, 0.937587
1017, 6644705, 0.937641
1018, 6645094, 0.937696
1019, 6645502, 0.937753
1020, 6645881, 0.937807
1021, 6646268, 0.937861
1022, 6646632, 0.937913
1023, 6646976, 0.937961
1024, 6647377, 0.938018
1025, 6647746, 0.938070
1026, 6648098, 0.938119
1027, 6648482, 0.938174
1028, 6648841, 0.938224
1029, 6649207, 0.938276
1030, 6649584, 0.938329
1031, 6649937, 0.938379
1032, 6650299, 0.938430
1033, 6650719, 0.938489
1034, 6651102, 0.938543
1035, 6651473, 0.938596
1036, 6651846, 0.938648
1037, 6652215, 0.938700
1038, 6652606, 0.938756
1039, 6653004, 0.938812
1040, 6653370, 0.938863
1041, 6653738, 0.938915
1042, 6654090, 0.938965
1043, 6654472, 0.939019
1044, 6654845, 0.939072
1045, 6655222, 0.939125
1046, 6655654, 0.939186
1047, 6656046, 0.939241
1048, 6656422, 0.939294
1049, 6656811, 0.939349
1050, 6657199, 0.939404
1051, 6657559, 0.939455
1052, 6657937, 0.939508
1053, 6658282, 0.939557
1054, 6658633, 0.939606
1055, 6659017, 0.939660
